srcYear,srcStateName,srcDistrictName,Households that applied for a Job Card,Job Cards issued,Job Cards issued for Scheduled Caste,Job Cards issued for Scheduled Tribes,Job Cards issued for non Scheduled Tribes or Scheduled Caste,Households that demanded work,Persons who demanded work,Households that were allotted work,Persons that were allotted work,Muster Rolls filled,Households that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Persons that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Households that reached a 100 day limit,Persons with disability,Non Scheduled Tribes or Scheduled Caste households that worked,Total Person days worked by non Scheduled Tribes or Scheduled Caste persons,Scheduled Caste households that worked,Total Person days worked Scheduled Caste persons,Scheduled Tribe households that worked,Total Person days worked Scheduled Tribe persons,Households that worked on land reform or Indira Awas Yojana,Total Person days worked by women,Total Person days,Scheduled Caste households that reached a 100 Day Limit,Scheduled Tribe households that reached a 100 Day Limit,Labour expenditure that has been disbursed,Material expenditure that has been disbursed,Labour expenditure both disbursed and pending,Material expenditure both disbursed and pending,Amount sanctioned,Works under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Total bank accounts,Individual bank accounts,Joint bank accounts,Amount disbursed to bank accounts,Post office accounts,Individual post office accounts,Joint post office accounts,Amount disbursed to post office accounts,Year,YearCode
2017-18,PUNJAB,AMRITSAR,103686,92828,75008,19,17801,25613,28108,25571,28052,9081,22894,24547,270,44,5508,203985,17377,586729,9,184,19,306988,790898,202,0,1816.760,287.120,1823.200,318.460,8279903.790,18693,132716,131200,1516,179573249,5116,5030,86,1864,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,BARNALA,31086,28148,25166,10,2972,22566,28607,22565,28605,3018,20146,24294,189,84,1785,62894,18357,677131,4,74,2,507182,740099,178,0,1751.780,176.550,1753.280,179.180,10832293.090,8859,37397,34692,2705,174833161,23,23,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,BHATINDA,88252,77821,60701,17,17103,53558,75571,53553,75564,17545,46647,60369,446,123,7598,240035,39039,1333906,10,351,1121,1100040,1574292,375,0,3674.880,335.040,3675.580,356.540,2698329.680,26266,96540,95285,1255,367300690,757,752,5,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,FARIDKOT,43275,42077,35518,23,6536,31514,50346,31511,50341,13757,27186,39047,62,45,3664,113755,23507,719837,15,519,7,549117,834111,54,0,2012.300,224.650,2018.180,261.450,963847.150,10683,62066,60133,1933,198872162,85,84,1,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,FATEHGARH SAHIB,46873,45646,34205,9,11432,27084,32116,27079,32107,8889,25363,29318,2366,107,5656,333718,19703,1146071,4,136,13,1105535,1479925,1779,0,3522.980,392.130,3524.320,504.680,12700.330,17342,56299,56242,57,348988765,179,179,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,Fazilka,105022,104954,59315,17,45622,70398,98681,70393,98670,19049,61897,82527,424,105,25478,791135,36407,1165458,12,243,13,1005603,1956836,260,0,3947.890,265.090,3955.980,305.270,1570675.390,25438,148490,147719,771,393544635,2774,2773,1,840,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,FEROZEPUR,92196,87183,72573,16,14594,33063,42705,33039,42672,7191,28555,35543,253,61,3595,95288,24956,649444,4,70,55,320241,744802,212,0,1624.120,690.520,1636.120,787.820,933404.540,21848,96794,93494,3300,164800833,2802,2591,211,12512,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,GURDASPUR,65512,63612,14679,23,48910,18609,19392,18364,19124,5325,16982,17638,20,13,14118,366898,2859,63983,5,90,10,135110,430971,1,0,1095.520,427.160,1105.320,441.590,475830.070,12853,69227,68743,484,110003637,6793,6732,61,82388,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,HOSHIARPUR,97192,96201,53440,76,42685,48750,60099,48737,60078,11571,36272,38974,699,21,13275,470581,22967,670071,30,1330,25,648525,1141982,286,0,2638.520,609.550,2647.460,628.250,34689579.360,41374,96504,92582,3922,263855698,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,JALANDHAR,54472,51040,47175,1,3864,25383,28848,25368,28824,6286,21568,23778,155,25,1290,41642,20278,589097,0,0,25,429459,630739,148,0,1421.570,390.570,1424.710,422.780,1331709.630,14718,58651,54035,4616,141877015,105,94,11,1165,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,KAPURTHALA,33316,32985,26856,27,6102,20295,23931,20282,23911,8001,19041,22051,988,25,2737,107579,16283,746059,21,808,10,597682,854446,902,0,1945.000,75.990,1948.590,86.230,13124.500,19837,41994,38728,3266,194815657,92,86,6,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,LUDHIANA,122669,121626,95163,0,26463,60477,68421,60295,68231,12872,51376,56636,676,47,8336,321974,43039,1711963,1,16,77,1549535,2033953,576,0,4753.130,554.030,4757.460,578.880,2129703.950,25761,104960,104915,45,471019397,169,169,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,MANSA,68551,68551,48526,0,20025,42408,58654,42408,58655,6444,37160,48191,370,48,6844,222035,30316,1069842,0,0,1001,865188,1291877,308,0,2401.220,397.150,2401.840,405.850,8835.730,19225,79951,77740,2211,244835609,997,908,89,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,MOGA,76334,75761,66896,42,8823,48727,66876,48701,66840,32631,43242,55924,253,60,3956,147243,39270,1427728,16,580,36,1089051,1575551,230,0,3868.830,300.230,3873.820,317.950,8684.000,11472,119510,116697,2813,384718239,5250,4768,482,21587,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,MUKATSAR,80783,78735,68196,7,10532,53147,88258,52903,87829,6180,44415,65677,102,149,5109,145976,39306,1069330,0,0,17,783450,1215306,74,0,3271.420,1170.460,3292.780,1260.130,207536.670,10987,106367,96821,9546,313331290,5406,5316,90,355388,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,NAWANSHAHR,33933,33747,22829,2,10916,16144,17691,16131,17678,7449,14878,16100,215,4,3807,159206,11071,431365,0,0,6,409013,590571,143,0,1322.820,380.710,1323.130,392.760,4858.270,14028,31631,30710,921,132337158,355,353,2,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,Pathankot,29016,27748,14494,30,13224,9514,10182,9475,10140,4424,8504,9019,144,16,4407,218146,4078,191524,19,846,35,72853,410516,52,0,928.140,394.710,931.620,402.600,203858.090,9228,41462,41431,31,92788075,24,24,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,PATIALA,102079,101736,63460,0,38276,62590,77837,62531,77763,16803,53512,63738,272,114,17317,481803,36195,1014362,0,0,103,978330,1496165,193,0,3444.760,434.260,3450.000,437.960,6383657.250,22623,118430,116686,1744,345733856,1062,1042,20,1631,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,ROPAR,36526,33571,16926,45,16600,13339,15759,13325,15745,5975,11139,12456,303,25,4845,206585,6290,269598,4,281,11,306482,476464,167,0,1102.390,480.410,1102.670,482.480,461655.750,9622,30467,29512,955,110448167,2049,1909,140,699,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,SANGRUR,89149,88445,67802,37,20606,53262,64804,53227,64768,11735,46011,53199,622,91,8489,231377,37506,1044192,16,456,13,828716,1276025,499,0,2970.830,1044.760,2976.530,1049.200,1849506.900,22839,93420,88251,5169,297424590,3170,3006,164,1864,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,SAS NAGAR MOHALI,29563,27990,13823,0,14167,10383,11757,10364,11732,2659,9593,10694,335,16,5134,205390,4459,154172,0,0,64,247770,359562,140,0,835.120,170.320,835.670,173.360,1123712.500,6874,27740,26719,1021,82268100,291,291,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,PUNJAB,TARN TARAN,100187,84618,60388,20,24210,19753,22999,19589,22788,3508,17303,19775,351,26,5104,146254,12188,258969,11,284,46,143600,405507,250,0,900.380,553.370,907.830,611.580,1254459.140,9552,61223,57260,3963,88212306,5929,5795,134,10388,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,AJMER,424196,418731,65748,13513,339470,275764,357155,275725,357061,174640,256242,316610,10207,823,206214,11793202,42529,2466698,7499,386727,506,11347534,14646627,1844,119,17368.660,5694.090,17371.050,5716.630,106927.170,93032,528088,525148,2940,1722062991,40948,40524,424,78461,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,ALWAR,325490,315899,75885,43330,196684,97895,132018,97709,131738,51452,85082,109396,817,342,44648,1679006,27684,1097073,12750,469140,114,2216147,3245219,305,102,5100.570,2293.030,5103.200,2306.830,8505760.230,60419,266881,266710,171,503270505,98340,98296,44,3474,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BANSWARA,388636,380085,14559,311448,54078,285663,548316,285480,547666,330475,259999,468001,2613,778,34367,1750404,10266,531563,215366,11363281,327,7619145,13645248,69,2416,20100.620,8948.580,20187.210,9050.910,12026012.020,387363,742368,682437,59931,1952327419,293,205,88,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BARAN,217733,213441,39691,56592,117158,110694,197361,110662,197285,94980,93380,153137,8066,283,45203,2231943,19745,1033326,28432,1590254,262,2871723,4855523,1602,3454,6082.240,1605.400,6084.850,1617.470,1539056.570,99563,320495,318595,1900,600414099,3257,3243,14,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BARMER,537613,527048,86212,35439,405397,302944,518528,302867,518363,253873,285845,480931,44258,611,216690,13940247,49490,2965667,19665,1133628,350,9725611,18039542,5902,2062,31514.920,14319.880,31536.910,14371.120,1209899.420,344197,882803,867546,15257,3130628743,38083,37233,850,42169,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BHARATPUR,348915,343621,76004,7674,259943,140933,206663,140821,206408,60081,127505,179313,1844,680,93107,3785662,32084,1190457,2314,75891,389,3054705,5052010,222,9,7841.220,3715.540,7846.550,3744.090,62319.650,67623,372309,372012,297,768129115,61095,60966,129,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BHILWARA,474944,473754,81528,50489,341737,270089,351653,269965,351355,202056,244532,303695,5020,591,173154,9193859,44154,2344895,27224,1439450,377,10154368,12978204,994,488,16285.740,6432.110,16286.990,6455.800,6945789.070,161835,553376,552007,1369,1602830045,57676,57476,200,206487,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BIKANER,318697,312874,54067,2608,256199,166142,279176,165939,278761,108256,148507,241436,5822,382,119344,6815138,27791,1599631,1372,80143,134,4116161,8494912,992,40,14696.160,6412.890,14741.120,6666.500,6961428.530,110512,434942,408878,26064,1440935873,32833,29640,3193,39410,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,BUNDI,196984,193276,38338,48770,106168,98953,154723,98902,154581,70897,87253,128600,1015,329,44021,1919424,19275,906412,23957,1128835,69,2492029,3954671,231,241,5625.230,1489.410,5630.670,1506.140,3161821.960,103379,261824,261365,459,554263821,7815,7815,0,12951,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,CHITTORGARH,253873,250299,47276,43591,159432,112130,169689,112004,169416,98383,96311,138520,651,319,55603,2656514,19850,978857,20858,1023444,231,3009571,4658815,153,113,6742.510,2585.480,6749.190,2585.480,1662595.390,113317,302140,300986,1154,662462960,1519,1504,15,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,CHURU,304354,299271,74972,3076,221223,179227,263167,179206,263128,118809,170846,244372,17025,244,119638,7109079,49435,3016849,1773,104206,141,6019665,10230134,5455,153,13180.700,6103.810,13186.600,6116.440,229082.730,143340,408370,384953,23417,1321205657,27595,26214,1381,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,DAUSA,230586,228210,38364,55180,134666,58427,81825,58328,81620,34900,49276,65876,471,142,27020,1075729,10710,440759,11546,487315,78,1466399,2003803,78,131,2916.530,617.970,2920.110,622.300,5129054.280,64634,218741,207466,11275,289304348,21576,17138,4438,80544,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,DHOLPUR,170975,168249,46310,12432,109507,71088,111195,71004,111034,46633,59229,86738,951,227,31974,1453141,20168,972808,7087,331031,66,1468397,2756980,346,67,3944.910,645.750,3949.140,662.610,22409730.070,54198,169027,165238,3789,383712960,44578,44306,272,43825,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,DUNGARPUR,331766,327495,9717,234455,83323,264545,435723,264542,435719,237543,247370,377578,12261,895,56528,3303941,7017,394084,183825,11338082,143,10479417,15036107,206,10150,16508.950,6405.340,16525.380,6428.710,504175.510,256774,570377,474155,96222,1623323183,8263,5548,2715,48503,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,HANUMANGARH,267033,267028,87566,817,178645,150373,209499,150362,209464,134897,141722,188561,21604,321,80851,4798485,60382,4051521,489,31742,81,5742306,8881748,10852,73,10898.250,2064.670,10899.360,2084.280,1026681.270,128391,323957,321780,2177,1089344699,13794,13091,703,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JAIPUR,459916,447417,80609,55262,311546,159153,197840,159043,197612,85773,126763,146061,2095,265,85117,3652051,28773,1275922,12873,495660,171,4540837,5423633,556,130,6785.110,1909.810,6786.980,1915.190,1951236.470,82054,315558,309538,6020,683179240,59365,58314,1051,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JAISALMER,132180,129201,18788,7309,103104,77476,121853,77455,121813,69676,72014,109115,17457,151,55729,3903819,11822,833396,4463,341626,36,3128291,5078841,2793,1373,7885.940,2600.630,7898.140,2613.340,2855980.010,90429,193816,186302,7514,783063899,16960,15359,1601,16832,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JALORE,270865,262499,55086,31038,176375,129988,180848,129936,180704,116617,112713,146386,4043,305,69124,3488905,27987,1545715,15602,803114,603,4550695,5837734,1269,515,7545.930,4367.440,7568.640,4410.390,69147.230,93900,340235,332983,7252,768845072,8213,6312,1901,2002,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JHALAWAR,299504,293048,48834,41874,202340,195175,333930,195125,333813,140435,173996,282777,6323,376,118184,6286610,29300,1537958,26512,1479644,162,5011821,9304212,904,823,13397.450,5263.700,13400.540,5345.540,7666298.910,148176,455470,452772,2698,1304967684,41476,41339,137,4742,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JHUNJHUNU,165898,158332,49458,4461,104413,41766,53597,41725,53515,33466,35643,43482,2067,129,18862,900151,15823,803099,958,46842,58,1045303,1750092,941,67,2601.060,2058.490,2601.220,2117.270,240166.880,58991,131571,130945,626,259675079,26721,26020,701,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,JODHPUR,454461,444581,78156,15015,351410,231273,320126,231136,319830,160755,216222,290029,11065,432,165756,8575705,42577,2277330,7889,409203,251,7942776,11262238,2508,394,14597.390,6018.450,14599.200,6077.730,7397325.970,124906,574867,565508,9359,1429733592,67225,61589,5636,16161,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,KARAULI,238750,234760,53468,60367,120925,80304,120755,80161,120502,36188,69439,101280,628,192,31600,1204290,16790,632755,21049,784172,77,1521370,2621217,113,206,3827.130,1609.550,3911.730,1627.310,1891707.260,76946,253295,243585,9710,388144637,62686,55501,7185,27206,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,KOTA,158687,155881,38454,23331,94096,97153,162138,97119,162063,82342,87509,136679,2399,424,49422,2518020,23882,1284196,14205,764337,202,2890170,4566553,676,443,5918.290,1693.620,5919.960,1693.810,176111.080,78134,230116,230010,106,579908931,241,241,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,NAGAUR,483202,476825,117284,2769,356772,253448,358253,253369,358089,182127,233568,315748,7354,545,163107,8869817,69173,3936901,1288,66867,257,9139829,12873585,2462,27,17941.120,7274.990,17955.470,7290.050,150362.860,145863,580569,571091,9478,1754930866,104733,103866,867,36137,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,PALI,341891,334569,67208,28211,239150,172433,241221,172388,241095,136754,141416,178741,4436,309,95388,4810518,31636,1695362,14392,786311,200,5848928,7292191,1375,470,9323.500,3637.330,9335.000,3658.230,5710684.550,112815,377811,377594,217,930029349,20912,20893,19,12591,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,PRATAPGARH,180544,176076,10303,126371,39402,113485,197025,113417,196851,80112,99477,157546,635,330,16730,761796,5250,239238,77497,3736555,2238,2882595,4737589,9,533,6386.260,1059.850,6388.400,1072.920,517650.890,133145,287464,280238,7226,619034745,4847,4690,157,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,RAJSAMAND,222457,219776,24192,29038,166546,100446,128203,100433,128175,80787,90629,110051,1079,121,66823,3673724,11750,664767,12056,645778,43,4134588,4984269,208,219,6411.940,1927.060,6418.260,1955.490,92237.340,68000,232242,220020,12222,638257668,8348,7852,496,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,SAWAI MADHOPUR,228984,224944,45379,57948,121617,100154,166882,100028,166547,53886,88359,141960,1465,319,45609,2035952,20316,918871,22434,982184,126,2018773,3937007,323,427,6027.980,2792.370,6033.190,2814.480,137990.030,90774,325485,318764,6721,583000087,13637,11141,2496,0,"Financial Year (Apr - Mar), 2017",2017
2019-20,ARUNACHAL PRADESH,WEST SIANG,11788,11660,2,11577,81,2234,2286,2233,2285,220,1154,1172,0,1,0,0,0,0,1154,27059,0,11127,27059,0,0,5.180,0.000,5.400,1.230,426.070,624,20361,20069,292,5629167,144,144,0,0,"Financial Year (Apr - Mar), 2019",2019
2017-18,RAJASTHAN,SIKAR,269571,267254,57258,8576,201420,54445,64895,54379,64784,36819,48015,55325,1601,80,28764,1324735,16897,800621,2354,126112,94,1657825,2251468,664,139,3347.310,1374.440,3347.520,1390.420,159244.120,40983,158039,155192,2847,334287215,30881,30349,532,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,SIROHI,158586,156353,33150,52486,70717,67220,87162,67174,87099,84050,59378,72969,3397,100,22623,1171142,14727,780938,22028,1117232,114,2532260,3069312,949,1060,4037.260,1071.240,4037.430,1072.840,2250244.140,84063,139520,139039,481,402130757,27165,27162,3,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,SRI GANGANAGAR,311804,306696,134109,924,171663,208632,322280,208505,321991,175007,195967,286196,14150,688,97164,5489802,98171,5951302,632,36611,498,6959764,11477715,7961,45,14407.060,6046.440,14408.930,6097.080,28326541.010,161351,453617,449113,4504,1431050234,2891,2847,44,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,TONK,263898,260259,50476,39006,170777,134807,227760,134642,227371,71481,118817,191313,1097,800,75284,3268763,23275,1009247,20258,954383,214,3088194,5232393,188,252,7339.540,2471.090,7348.150,2476.820,1479657.590,85382,369768,368198,1570,714404060,55886,55266,620,73673,"Financial Year (Apr - Mar), 2017",2017
2017-18,RAJASTHAN,UDAIPUR,497383,484765,21822,306079,156864,228315,375776,228182,375387,233652,191351,282902,14168,353,44932,2256593,7325,371183,139094,6966894,418,5982460,9594670,475,10706,13317.830,5243.330,13366.980,5277.260,28011912.460,391242,679120,663222,15898,1314334537,127696,126682,1014,449108,"Financial Year (Apr - Mar), 2017",2017
2017-18,SIKKIM,EAST DISTRICT,21934,21820,1216,5713,14891,17263,19484,17263,19484,3764,16372,18203,783,55,11417,602607,880,44062,4075,208275,44,453163,854944,47,218,1749.070,967.010,1753.740,986.890,63944.390,12376,25946,25892,54,172819396,576,527,49,4779,"Financial Year (Apr - Mar), 2017",2017
2017-18,SIKKIM,NORTH DISTRICT,7782,7767,74,6927,766,7232,7495,7232,7493,1058,7215,7458,269,12,723,47637,64,3499,6428,422460,10,177774,473596,0,263,1006.580,483.680,1022.560,484.660,13912144.090,4308,8445,8439,6,97549086,40,38,2,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,SIKKIM,SOUTH DISTRICT,24125,24058,1201,6699,16158,19381,22116,19378,22106,4897,18737,21118,806,42,12729,685871,881,40995,5127,247905,92,494215,974771,19,191,1900.300,1182.790,1900.380,1182.790,882013.210,19125,29064,28804,260,173854106,78,78,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,SIKKIM,WEST DISTRICT,27310,27222,1197,10677,15348,22535,29764,22519,29738,9159,21401,27478,1637,51,12305,664760,861,44483,8235,447997,38,537723,1157240,70,668,2822.220,1040.870,2828.680,1043.410,32303664.100,22493,40520,40417,103,274134604,450,449,1,503043,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,ARIYALUR,170646,169887,33082,1666,135139,141833,178877,141833,178873,54843,140729,176667,597,1674,110945,2947537,28330,869922,1454,42022,20,3028299,3859481,296,10,9269.180,619.980,9274.160,620.120,19488578.430,74446,244518,244502,16,899435631,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,COIMBATORE,156340,149609,50681,4195,94733,73624,78378,73614,78365,74159,72348,76493,1444,313,44777,2061473,26433,1206782,1138,45285,105,2981715,3313540,545,14,7863.380,1023.940,7874.920,1027.170,124663.080,84080,131476,131303,173,756186807,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,CUDDALORE,446183,440453,153720,1880,284853,368229,524590,368209,524509,155645,367030,520201,2146,5246,235606,7105173,129964,4431569,1460,44881,18655,8636167,11581623,1206,10,22432.880,2898.960,22469.750,2907.750,4085322.600,209838,650651,650624,27,2173254986,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,DHARMAPURI,216275,211859,28435,5026,178398,142590,149066,142587,149060,73135,141072,146880,657,923,118699,3389126,19170,663465,3203,143814,29,3977193,4196405,171,61,9481.970,1928.690,9493.100,1940.800,2530335.400,118029,227255,227217,38,925051928,1,1,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,DINDIGUL,309873,304526,77100,728,226698,219178,250825,219177,250818,149289,217692,248272,4119,1196,162832,6798308,54536,2565368,324,13191,211,8100062,9376867,1456,3,19315.440,1505.480,19331.420,1512.200,1152656.130,101311,332682,332637,45,1902546971,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,ERODE,195042,188404,52716,2597,133091,108268,114832,108220,114769,117792,107348,113445,3920,1303,74066,3694420,32232,1692270,1050,44795,74,4737796,5431485,1408,10,11055.670,1617.510,11057.900,1635.770,113166.750,80339,176165,176147,18,1083941465,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
2017-18,TAMIL NADU,KANCHIPURAM,330974,327749,127500,4410,195839,275530,328833,275505,328760,296891,273691,324256,23850,2357,163720,10471492,106498,7171923,3473,218418,271,15321188,17861833,10783,266,34520.290,3399.290,34523.840,3410.590,125614451.700,263487,408950,408946,4,3387486299,0,0,0,0,"Financial Year (Apr - Mar), 2017",2017
