ROWID,Country,State lgd code,State,District lgd code,District,Block lgd code,Block,YearCode,Year,Maintenance cost for the road,Road length of state and district,Sanction cost granted by ministry of rural development to for road construction,Total work done for each state in terms of habitations connected
7474,India,27,Maharashtra,487,Nashik,4493,Yeola,2001,"Calendar Year (Jan - Dec), 2001",0,6.84000000000000000,78.200000000000000000000,4.00000000000000000000
7475,India,27,Maharashtra,487,Nashik,4493,Yeola,2010,"Calendar Year (Jan - Dec), 2010",18.95,19.95000000000000000,538.8100000000000000000000,4.00000000000000000000
7476,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2000,"Calendar Year (Jan - Dec), 2000",0,3.122641733565753,35.807553253817895677992,1.48373839449521667174
7477,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2001,"Calendar Year (Jan - Dec), 2001",0,3.9553461958499538,41.396301206416545141546,1.48373839449521667174
7478,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2004,"Calendar Year (Jan - Dec), 2004",0,1.734800963092085,18.4873803954103997298804,0.49457946483173889058
7479,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2006,"Calendar Year (Jan - Dec), 2006",5.81625450642125,10.6318516166643495,158.8885988718444359877308,5.44037411314912779638
7480,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2010,"Calendar Year (Jan - Dec), 2010",14.362587658713698,11.994909516236702,309.8095225652495584482178,1.48373839449521667174
7481,India,27,Maharashtra,488,Dharashiv,4494,Bhoom,2012,"Calendar Year (Jan - Dec), 2012",0,0.00000000000000,225.429320070306586326364,1.48373839449521667174
7482,India,27,Maharashtra,488,Dharashiv,4495,Kalamb,2000,"Calendar Year (Jan - Dec), 2000",0,1.47416504723730144,21.8216709979892163192384,1.98423923600720312064
7483,India,27,Maharashtra,488,Dharashiv,4495,Kalamb,2001,"Calendar Year (Jan - Dec), 2001",0,1.47914533455904908,13.8251868768801877430592,1.48817942700540234048
7484,India,27,Maharashtra,488,Dharashiv,4495,Kalamb,2006,"Calendar Year (Jan - Dec), 2006",0.7292079192326472,0.996057464349528,11.0174883579299953273536,0.49605980900180078016
7485,India,27,Maharashtra,488,Dharashiv,4495,Kalamb,2010,"Calendar Year (Jan - Dec), 2010",5.357445937219448,4.482258589572876,93.0856231591879163970240,0.49605980900180078016
7486,India,27,Maharashtra,488,Dharashiv,4495,Kalamb,2012,"Calendar Year (Jan - Dec), 2012",0,0.000000000000000,45.687108409065851852736,0.49605980900180078016
7487,India,27,Maharashtra,488,Dharashiv,4497,Omerga,2001,"Calendar Year (Jan - Dec), 2001",0,3.95,51.8600000000000000000000,3.50000000000000000000
7488,India,27,Maharashtra,488,Dharashiv,4497,Omerga,2003,"Calendar Year (Jan - Dec), 2003",0,5.310,74.1450000000000000000000,2.00000000000000000000
7489,India,27,Maharashtra,488,Dharashiv,4497,Omerga,2006,"Calendar Year (Jan - Dec), 2006",8.885,18.575,263.6450000000000000000000,7.50000000000000000000
7490,India,27,Maharashtra,488,Dharashiv,4497,Omerga,2010,"Calendar Year (Jan - Dec), 2010",30.03,21.65,550.2900000000000000000000,2.00000000000000000000
7491,India,27,Maharashtra,488,Dharashiv,4497,Omerga,2012,"Calendar Year (Jan - Dec), 2012",0,0.0,389.5950000000000000000000,4.50000000000000000000
7492,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2000,"Calendar Year (Jan - Dec), 2000",0,3.177358266434247,36.592446746182104322008,1.51626160550478332826
7493,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2001,"Calendar Year (Jan - Dec), 2001",0,4.0246538041500462,42.303698793583454858454,1.51626160550478332826
7494,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2004,"Calendar Year (Jan - Dec), 2004",0,1.765199036907915,18.8926196045896002701196,0.50542053516826110942
7495,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2006,"Calendar Year (Jan - Dec), 2006",5.943745493578751,10.8181483833356505,162.3714011281555640122692,5.55962588685087220362
7496,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2010,"Calendar Year (Jan - Dec), 2010",14.677412341286303,12.205090483763298,316.6004774347504415517822,1.51626160550478332826
7497,India,27,Maharashtra,488,Osmanabad,4494,Bhoom,2012,"Calendar Year (Jan - Dec), 2012",0,0.00000000000000,230.370679929693413673636,1.51626160550478332826
8058,India,32,Kerala,563,Palakkad,6054,Nemmara,2013,"Calendar Year (Jan - Dec), 2013",20.7,4.025,229.98,2
7498,India,27,Maharashtra,488,Osmanabad,4495,Kalamb,2000,"Calendar Year (Jan - Dec), 2000",0,1.48583495276269856,22.1683290020107836807616,2.01576076399279687936
7499,India,27,Maharashtra,488,Osmanabad,4495,Kalamb,2001,"Calendar Year (Jan - Dec), 2001",0,1.49085466544095092,14.0448131231198122569408,1.51182057299459765952
7500,India,27,Maharashtra,488,Osmanabad,4495,Kalamb,2006,"Calendar Year (Jan - Dec), 2006",0.7407920807673528,1.003942535650472,11.1925116420700046726464,0.50394019099819921984
7501,India,27,Maharashtra,488,Osmanabad,4495,Kalamb,2010,"Calendar Year (Jan - Dec), 2010",5.442554062780552,4.517741410427124,94.5643768408120836029760,0.50394019099819921984
7502,India,27,Maharashtra,488,Osmanabad,4495,Kalamb,2012,"Calendar Year (Jan - Dec), 2012",0,0.000000000000000,46.412891590934148147264,0.50394019099819921984
7503,India,27,Maharashtra,488,Osmanabad,4497,Omerga,2001,"Calendar Year (Jan - Dec), 2001",0,3.95,51.8600000000000000000000,3.50000000000000000000
7504,India,27,Maharashtra,488,Osmanabad,4497,Omerga,2003,"Calendar Year (Jan - Dec), 2003",0,5.310,74.1450000000000000000000,2.00000000000000000000
7505,India,27,Maharashtra,488,Osmanabad,4497,Omerga,2006,"Calendar Year (Jan - Dec), 2006",8.885,18.575,263.6450000000000000000000,7.50000000000000000000
7506,India,27,Maharashtra,488,Osmanabad,4497,Omerga,2010,"Calendar Year (Jan - Dec), 2010",30.03,21.65,550.2900000000000000000000,2.00000000000000000000
7507,India,27,Maharashtra,488,Osmanabad,4497,Omerga,2012,"Calendar Year (Jan - Dec), 2012",0,0.0,389.5950000000000000000000,4.50000000000000000000
7508,India,27,Maharashtra,490,Pune,4519,Maval,2000,"Calendar Year (Jan - Dec), 2000",0,2.7000000000000000,31.2700000000000000000000,1.00000000000000000000
7509,India,27,Maharashtra,490,Pune,4519,Maval,2001,"Calendar Year (Jan - Dec), 2001",0,5.4000000000000000,76.4600000000000000000000,2.00000000000000000000
7510,India,27,Maharashtra,490,Pune,4519,Maval,2004,"Calendar Year (Jan - Dec), 2004",16.4,6.52000000000000000,447.7900000000000000000000,1.00000000000000000000
7511,India,27,Maharashtra,490,Pune,4519,Maval,2006,"Calendar Year (Jan - Dec), 2006",32.31,22.5000000000000000,404.700000000000000000000,1.00000000000000000000
7512,India,27,Maharashtra,490,Pune,4519,Maval,2007,"Calendar Year (Jan - Dec), 2007",9.510000000000002,9.5000000000000000,371.5200000000000000000000,1.00000000000000000000
7513,India,27,Maharashtra,490,Pune,4519,Maval,2010,"Calendar Year (Jan - Dec), 2010",45.769999999999996,26.83000000000000000,997.8100000000000000000000,2.00000000000000000000
7514,India,27,Maharashtra,490,Pune,4519,Maval,2012,"Calendar Year (Jan - Dec), 2012",0,0.000000000000000,198.6600000000000000000000,4.00000000000000000000
7515,India,27,Maharashtra,490,Pune,4519,Maval,2013,"Calendar Year (Jan - Dec), 2013",64.72,18.35000000000000000,758.1300000000000000000000,1.00000000000000000000
7516,India,27,Maharashtra,491,Raigad,4525,Alibag,2000,"Calendar Year (Jan - Dec), 2000",0,1.4000000000000000,28.300000000000000000000,1.00000000000000000000
7517,India,27,Maharashtra,491,Raigad,4525,Alibag,2006,"Calendar Year (Jan - Dec), 2006",1.52,1.32000000000000000,73.1600000000000000000000,1.00000000000000000000
7518,India,27,Maharashtra,491,Raigad,4525,Alibag,2007,"Calendar Year (Jan - Dec), 2007",3.89,4.2000000000000000,193.0700000000000000000000,1.00000000000000000000
7519,India,27,Maharashtra,491,Raigad,4525,Alibag,2010,"Calendar Year (Jan - Dec), 2010",15.75,9.92000000000000000,226.2300000000000000000000,2.00000000000000000000
7520,India,27,Maharashtra,491,Raigad,4526,Karjat,2000,"Calendar Year (Jan - Dec), 2000",0,2.13,28.21,1
7521,India,27,Maharashtra,491,Raigad,4526,Karjat,2006,"Calendar Year (Jan - Dec), 2006",8.97,7.79,273.16,4
7522,India,27,Maharashtra,491,Raigad,4526,Karjat,2007,"Calendar Year (Jan - Dec), 2007",19.96,11.045,408.44,1
7523,India,27,Maharashtra,491,Raigad,4526,Karjat,2010,"Calendar Year (Jan - Dec), 2010",44.6,25.85,644.7,1
7524,India,27,Maharashtra,491,Raigad,4527,Khalapur,2000,"Calendar Year (Jan - Dec), 2000",0,2.4000000000000024,45.400000000000000000000,1.00000000000000000000
7525,India,27,Maharashtra,491,Raigad,4527,Khalapur,2001,"Calendar Year (Jan - Dec), 2001",0,3.000000000000003,86.0600000000000000000000,1.00000000000000000000
7526,India,27,Maharashtra,491,Raigad,4527,Khalapur,2003,"Calendar Year (Jan - Dec), 2003",0,1.1000000000000011,23.5100000000000000000000,2.00000000000000000000
7527,India,27,Maharashtra,491,Raigad,4527,Khalapur,2006,"Calendar Year (Jan - Dec), 2006",10.24,8.9000000000000089,410.2400000000000000000000,2.00000000000000000000
7528,India,27,Maharashtra,491,Raigad,4527,Khalapur,2007,"Calendar Year (Jan - Dec), 2007",28.84,16.2000000000000162,492.3800000000000000000000,2.00000000000000000000
7529,India,27,Maharashtra,491,Raigad,4527,Khalapur,2010,"Calendar Year (Jan - Dec), 2010",9.86,6.5000000000000065,234.7700000000000000000000,1.00000000000000000000
7530,India,27,Maharashtra,491,Raigad,4527,Khalapur,2012,"Calendar Year (Jan - Dec), 2012",8.559999999999999,3.5000000000000035,285.3300000000000000000000,2.00000000000000000000
7531,India,27,Maharashtra,491,Raigad,4528,Mahad,2000,"Calendar Year (Jan - Dec), 2000",0,6.5000000000000000,72.8100000000000000000000,3.00000000000000000000
7532,India,27,Maharashtra,491,Raigad,4528,Mahad,2001,"Calendar Year (Jan - Dec), 2001",0,7.43000000000000000,235.0600000000000000000000,3.00000000000000000000
7533,India,27,Maharashtra,491,Raigad,4528,Mahad,2003,"Calendar Year (Jan - Dec), 2003",0,3.15000000000000000,82.1700000000000000000000,1.00000000000000000000
7534,India,27,Maharashtra,491,Raigad,4528,Mahad,2006,"Calendar Year (Jan - Dec), 2006",2.5,2.18000000000000000,121.6400000000000000000000,1.00000000000000000000
7535,India,27,Maharashtra,491,Raigad,4528,Mahad,2007,"Calendar Year (Jan - Dec), 2007",15.62,9.6000000000000000,287.6400000000000000000000,1.00000000000000000000
7536,India,27,Maharashtra,491,Raigad,4528,Mahad,2010,"Calendar Year (Jan - Dec), 2010",21.16,12.5000000000000000,403.6600000000000000000000,2.00000000000000000000
7537,India,27,Maharashtra,491,Raigad,4528,Mahad,2012,"Calendar Year (Jan - Dec), 2012",7.22,0.1000000000000000,144.8400000000000000000000,1.00000000000000000000
7538,India,27,Maharashtra,491,Raigad,4529,Mangaon,2000,"Calendar Year (Jan - Dec), 2000",0,3.9000000000000000,29.300000000000000000000,2.00000000000000000000
7539,India,27,Maharashtra,491,Raigad,4529,Mangaon,2001,"Calendar Year (Jan - Dec), 2001",0,5.61000000000000000,147.1300000000000000000000,3.00000000000000000000
7540,India,27,Maharashtra,491,Raigad,4529,Mangaon,2003,"Calendar Year (Jan - Dec), 2003",0,0.75000000000000000,28.0800000000000000000000,1.00000000000000000000
7541,India,27,Maharashtra,491,Raigad,4529,Mangaon,2006,"Calendar Year (Jan - Dec), 2006",5.92,5.37000000000000000,281.0300000000000000000000,2.00000000000000000000
7542,India,27,Maharashtra,491,Raigad,4529,Mangaon,2007,"Calendar Year (Jan - Dec), 2007",14.67,12.48000000000000000,575.3800000000000000000000,1.00000000000000000000
7543,India,27,Maharashtra,491,Raigad,4529,Mangaon,2010,"Calendar Year (Jan - Dec), 2010",15.84,9.61000000000000000,298.8400000000000000000000,1.00000000000000000000
7544,India,27,Maharashtra,491,Raigad,4531,Murud,2000,"Calendar Year (Jan - Dec), 2000",0,1.5000000000000000,19.900000000000000000000,1.00000000000000000000
7545,India,27,Maharashtra,491,Raigad,4531,Murud,2010,"Calendar Year (Jan - Dec), 2010",8.98,5.46000000000000000,197.800000000000000000000,1.00000000000000000000
7546,India,27,Maharashtra,491,Raigad,4532,Panvel,2000,"Calendar Year (Jan - Dec), 2000",0,1.4400000000000000,8.3600000000000000000000,1.00000000000000000000
7547,India,27,Maharashtra,491,Raigad,4532,Panvel,2006,"Calendar Year (Jan - Dec), 2006",0.15,0.600000000000000,66.3900000000000000000000,1.00000000000000000000
7548,India,27,Maharashtra,491,Raigad,4532,Panvel,2010,"Calendar Year (Jan - Dec), 2010",10.01,6.500000000000000,188.4100000000000000000000,1.00000000000000000000
7549,India,27,Maharashtra,491,Raigad,4533,Pen,2000,"Calendar Year (Jan - Dec), 2000",0,1.6000000000000000,22.00000000000000000000,2.00000000000000000000
7550,India,27,Maharashtra,491,Raigad,4533,Pen,2001,"Calendar Year (Jan - Dec), 2001",0,2.04000000000000000,71.6400000000000000000000,2.00000000000000000000
7551,India,27,Maharashtra,491,Raigad,4533,Pen,2003,"Calendar Year (Jan - Dec), 2003",0,5.34000000000000000,157.9500000000000000000000,3.00000000000000000000
7552,India,27,Maharashtra,491,Raigad,4533,Pen,2006,"Calendar Year (Jan - Dec), 2006",3.29,2.86000000000000000,214.6800000000000000000000,2.00000000000000000000
7553,India,27,Maharashtra,491,Raigad,4533,Pen,2010,"Calendar Year (Jan - Dec), 2010",11.36,9.57000000000000000,590.8800000000000000000000,1.00000000000000000000
7554,India,27,Maharashtra,491,Raigad,4533,Pen,2017,"Calendar Year (Jan - Dec), 2017",22.39,4.65000000000000000,660.00000000000000000000,1.00000000000000000000
7555,India,27,Maharashtra,491,Raigad,4534,Poladpur,2000,"Calendar Year (Jan - Dec), 2000",0,1.000000000000000,40.2300000000000000000000,1.00000000000000000000
7556,India,27,Maharashtra,491,Raigad,4534,Poladpur,2001,"Calendar Year (Jan - Dec), 2001",0,5.78000000000000000,161.3100000000000000000000,2.00000000000000000000
7557,India,27,Maharashtra,491,Raigad,4534,Poladpur,2003,"Calendar Year (Jan - Dec), 2003",0,6.27000000000000000,171.1600000000000000000000,2.00000000000000000000
7558,India,27,Maharashtra,491,Raigad,4534,Poladpur,2007,"Calendar Year (Jan - Dec), 2007",19.96,18.6000000000000000,521.5100000000000000000000,1.00000000000000000000
7559,India,27,Maharashtra,491,Raigad,4534,Poladpur,2010,"Calendar Year (Jan - Dec), 2010",9.88,7.000000000000000,162.9300000000000000000000,1.00000000000000000000
7560,India,27,Maharashtra,491,Raigad,4535,Roha,2000,"Calendar Year (Jan - Dec), 2000",0,2.000000000000000,19.7600000000000000000000,1.00000000000000000000
7561,India,27,Maharashtra,491,Raigad,4535,Roha,2003,"Calendar Year (Jan - Dec), 2003",0,1.95000000000000000,49.5500000000000000000000,2.00000000000000000000
7562,India,27,Maharashtra,491,Raigad,4535,Roha,2010,"Calendar Year (Jan - Dec), 2010",3.14,2.000000000000000,77.3400000000000000000000,1.00000000000000000000
7563,India,27,Maharashtra,491,Raigad,4536,Shrivardhan,2001,"Calendar Year (Jan - Dec), 2001",0,0.6000000000000000,10.3200000000000000000000,1.00000000000000000000
7564,India,27,Maharashtra,491,Raigad,4536,Shrivardhan,2007,"Calendar Year (Jan - Dec), 2007",9.48,8.15000000000000000,361.4700000000000000000000,1.00000000000000000000
7565,India,27,Maharashtra,491,Raigad,4537,Sudhagad,2000,"Calendar Year (Jan - Dec), 2000",0,0.6000000000000000,10.500000000000000000000,1.00000000000000000000
7566,India,27,Maharashtra,491,Raigad,4537,Sudhagad,2001,"Calendar Year (Jan - Dec), 2001",0,3.94000000000000000,95.8800000000000000000000,2.00000000000000000000
7567,India,27,Maharashtra,491,Raigad,4537,Sudhagad,2003,"Calendar Year (Jan - Dec), 2003",0,4.39000000000000000,109.9900000000000000000000,3.00000000000000000000
7568,India,27,Maharashtra,491,Raigad,4537,Sudhagad,2006,"Calendar Year (Jan - Dec), 2006",3.42,3.03000000000000000,135.0100000000000000000000,2.00000000000000000000
7569,India,27,Maharashtra,491,Raigad,4537,Sudhagad,2010,"Calendar Year (Jan - Dec), 2010",15.719999999999999,11.3000000000000000,299.8700000000000000000000,2.00000000000000000000
7570,India,27,Maharashtra,491,Raigad,4538,Tala,2003,"Calendar Year (Jan - Dec), 2003",0,5.65,134.81,2
7571,India,27,Maharashtra,491,Raigad,4538,Tala,2006,"Calendar Year (Jan - Dec), 2006",1.91,1.66,92.94,1
7572,India,27,Maharashtra,491,Raigad,4539,Uran,2006,"Calendar Year (Jan - Dec), 2006",9.82,8.3000000000000000,650.3400000000000000000000,2.00000000000000000000
7573,India,27,Maharashtra,491,Raigad,4539,Uran,2010,"Calendar Year (Jan - Dec), 2010",5.99,3.48000000000000000,87.1600000000000000000000,1.00000000000000000000
7574,India,27,Maharashtra,493,Sangli,4549,Atpadi,2000,"Calendar Year (Jan - Dec), 2000",0,2.6000000000000000,29.8400000000000000000000,1.00000000000000000000
7575,India,27,Maharashtra,493,Sangli,4549,Atpadi,2001,"Calendar Year (Jan - Dec), 2001",0,5.5000000000000000,64.6900000000000000000000,3.00000000000000000000
7576,India,27,Maharashtra,493,Sangli,4549,Atpadi,2003,"Calendar Year (Jan - Dec), 2003",1.78,7.11000000000000000,79.4700000000000000000000,2.00000000000000000000
7577,India,27,Maharashtra,493,Sangli,4549,Atpadi,2004,"Calendar Year (Jan - Dec), 2004",1.28,6.000000000000000,64.4500000000000000000000,1.00000000000000000000
7578,India,27,Maharashtra,493,Sangli,4549,Atpadi,2006,"Calendar Year (Jan - Dec), 2006",11.55,11.95000000000000000,166.4300000000000000000000,5.00000000000000000000
7579,India,27,Maharashtra,493,Sangli,4549,Atpadi,2010,"Calendar Year (Jan - Dec), 2010",8.57,7.135000000000000000,179.7200000000000000000000,3.00000000000000000000
7580,India,27,Maharashtra,493,Sangli,4549,Atpadi,2012,"Calendar Year (Jan - Dec), 2012",0,0.000000000000000,338.4600000000000000000000,2.00000000000000000000
7581,India,27,Maharashtra,493,Sangli,4550,Jath,2000,"Calendar Year (Jan - Dec), 2000",0,7.34000000000000000,19.800000000000000000000,4.00000000000000000000
7582,India,27,Maharashtra,493,Sangli,4550,Jath,2001,"Calendar Year (Jan - Dec), 2001",0,10.9000000000000000,122.0600000000000000000000,3.00000000000000000000
7583,India,27,Maharashtra,493,Sangli,4550,Jath,2003,"Calendar Year (Jan - Dec), 2003",1.1600000000000001,4.62000000000000000,62.7300000000000000000000,1.00000000000000000000
7584,India,27,Maharashtra,493,Sangli,4550,Jath,2004,"Calendar Year (Jan - Dec), 2004",0.93,3.72000000000000000,44.3900000000000000000000,1.00000000000000000000
7585,India,27,Maharashtra,493,Sangli,4550,Jath,2006,"Calendar Year (Jan - Dec), 2006",51.599999999999994,60.88000000000000000,1014.6400000000000000000000,15.00000000000000000000
7586,India,27,Maharashtra,493,Sangli,4550,Jath,2007,"Calendar Year (Jan - Dec), 2007",92.62,92.61000000000000000,2748.4200000000000000000000,6.00000000000000000000
7587,India,27,Maharashtra,493,Sangli,4550,Jath,2010,"Calendar Year (Jan - Dec), 2010",29.93,21.75000000000000000,597.4800000000000000000000,5.00000000000000000000
7588,India,27,Maharashtra,493,Sangli,4550,Jath,2012,"Calendar Year (Jan - Dec), 2012",0,0.000000000000000,53.5700000000000000000000,1.00000000000000000000
7589,India,27,Maharashtra,493,Sangli,4551,Kadegaon,2000,"Calendar Year (Jan - Dec), 2000",0,1.2000000000000000,2.7700000000000000000000,1.00000000000000000000
7590,India,27,Maharashtra,493,Sangli,4551,Kadegaon,2001,"Calendar Year (Jan - Dec), 2001",0,2.77000000000000000,31.7200000000000000000000,2.00000000000000000000
7591,India,27,Maharashtra,493,Sangli,4551,Kadegaon,2006,"Calendar Year (Jan - Dec), 2006",2.26,2.5000000000000000,46.3400000000000000000000,1.00000000000000000000
7592,India,27,Maharashtra,493,Sangli,4551,Kadegaon,2010,"Calendar Year (Jan - Dec), 2010",7.16,5.96000000000000000,141.8600000000000000000000,2.00000000000000000000
7593,India,27,Maharashtra,493,Sangli,4552,Kavathemahankal,2001,"Calendar Year (Jan - Dec), 2001",0,7.6,87.18,3
